BIKE_ID,RENT_DT,RENT_ID,RENT_NM,RENT_HOLD,RTN_DT,RTN_ID,RTN_NM,RTN_HOLD,USE_MIN,USE_DST,USR_CLS_CD,SEX_CD,BIRTH_YEAR,RENT_STATION_ID,RETURN_STATION_ID,BIKE_SE_CD,START_INDEX,END_INDEX,RNUM
SPB-59317,2026-03-30 01:18:17,01414,사가정역 2번출구,0,2026-03-30 01:34:50,00602,장안동 사거리,0,16,2380.00,USR_001,M,1971,ST-849,ST-262,일반자전거,0,0,387
SPB-63394,2026-03-30 01:25:48,01021,강일동 리슈빌 빌딩앞,0,2026-03-30 01:34:58,01053,동명근린공원 진입로 (아리수로),0,9,111.20,USR_001,M,1975,ST-504,ST-1594,일반자전거,0,0,388
SPB-72987,2026-03-30 01:27:39,03798,그랜드아이파크아파트 앞,0,2026-03-30 01:34:59,01166,강서구립등빛도서관,0,7,1302.73,USR_001,F,1952,ST-2557,ST-1351,일반자전거,0,0,389
SPB-73294,2026-03-30 01:27:16,01729,도봉한신아파트 버스정류장,0,2026-03-30 01:35:04,01672,상계동수락리버시티,0,7,809.58,USR_001,,2004,ST-1461,ST-1289,일반자전거,0,0,390
SPB-52011,2026-03-30 01:31:10,01741,제일강산수산입구,0,2026-03-30 01:35:05,01737,신창시장,0,3,799.42,USR_001,M,1982,ST-1638,ST-1469,일반자전거,0,0,391
SPB-74143,2026-03-30 01:15:37,01569,수유역2번출구,0,2026-03-30 01:35:08,01663,동해문화예술관앞,0,19,4345.92,USR_001,,,ST-2137,ST-1280,일반자전거,0,0,392
SPB-50529,2026-03-30 01:17:43,01829,홈플러스 금천점 앞,0,2026-03-30 01:35:15,03803,남서울중학교,0,17,2791.92,USR_001,M,1970,ST-636,ST-2614,일반자전거,0,0,393
SPB-72179,2026-03-30 01:22:01,01337,돈암성당 옆,0,2026-03-30 01:35:17,04121,서울문화재단 앞,0,13,2797.23,USR_001,M,1982,ST-1201,ST-2507,일반자전거,0,0,394
SPB-41762,2026-03-30 01:09:24,01756,서울북부광역등기국,0,2026-03-30 01:35:21,01729,도봉한신아파트 버스정류장,0,25,3618.84,USR_001,F,2001,ST-2101,ST-1461,일반자전거,0,0,395
SPB-42031,2026-03-30 01:30:15,04547,목동역 2번 출구,0,2026-03-30 01:35:21,00771,목동아파트 703동 앞,0,5,894.34,USR_001,M,1997,ST-3304,ST-1997,일반자전거,0,0,396
SPB-30242,2026-03-30 01:30:19,04382,페코텍글로벌허브빌딩 앞,0,2026-03-30 01:35:25,00500,어린이대공원역 3번출구 앞,0,5,703.01,USR_001,,1995,ST-3043,ST-97,일반자전거,0,0,397
SPB-72719,2026-03-30 01:30:37,00104,합정역 1번출구 앞,0,2026-03-30 01:35:30,00113,홍대입구역 2번출구 앞,0,4,1014.09,USR_001,M,1974,ST-6,ST-18,일반자전거,0,0,398
SPB-69782,2026-03-30 01:32:04,03681,길동 마루빌딩,0,2026-03-30 01:35:33,01011,LIGA 아파트 앞,0,3,668.09,USR_001,F,1979,ST-2749,ST-495,일반자전거,0,0,399
SPB-54439,2026-03-30 01:34:11,04208,스타벅스(동교동) 앞,0,2026-03-30 01:35:38,00107,수협 연남동지점,0,1,253.09,USR_001,,1998,ST-2532,ST-9,일반자전거,0,0,400
SPB-45873,2026-03-30 01:26:35,00529,장한평역 8번 출구 앞,0,2026-03-30 01:35:39,00617,청솔우성아파트 앞,0,9,1549.55,USR_001,M,2003,ST-243,ST-276,일반자전거,0,0,401
SPB-65967,2026-03-30 01:27:21,03416,동묘앞역 6번출구,0,2026-03-30 01:35:42,00342,대학로 마로니에공원,0,8,1849.61,USR_001,M,1976,ST-1813,ST-158,일반자전거,0,0,402
SPB-73001,2026-03-30 01:22:28,02171,서울대입구역 5번출구,0,2026-03-30 01:35:42,02145,은천초등학교 육교,0,13,1752.12,USR_001,,2000,ST-1337,ST-725,일반자전거,0,0,403
SPB-66439,2026-03-30 01:27:37,01175,대한항공 인력개발센터,0,2026-03-30 01:35:43,01120,대림경동아파트앞,0,8,1584.99,USR_001,,1999,ST-1512,ST-518,일반자전거,0,0,404
SPB-62957,2026-03-30 01:24:37,04578,보라매sk뷰,0,2026-03-30 01:35:46,04169,신대방삼거리,0,11,1300.55,USR_001,M,1989,ST-2801,ST-2654,일반자전거,0,0,405
SPB-50131,2026-03-30 01:30:32,04591,신길자이아파트,0,2026-03-30 01:35:48,04558,대영중고 후문,0,5,1071.96,USR_001,,2002,ST-2901,ST-2809,일반자전거,0,0,406
SPB-71872,2026-03-30 01:30:23,04591,신길자이아파트,0,2026-03-30 01:35:49,04558,대영중고 후문,0,5,1027.36,USR_001,,2001,ST-2901,ST-2809,일반자전거,0,0,407
SPB-61565,2026-03-30 01:02:20,04210,가좌행복주택 앞,0,2026-03-30 01:35:51,00907,CJ 드림시티,0,33,6180.00,USR_001,,,ST-2533,ST-455,일반자전거,0,0,408
SPB-59123,2026-03-30 01:23:50,04578,보라매sk뷰,0,2026-03-30 01:35:53,04169,신대방삼거리,0,12,1500.94,USR_001,F,1994,ST-2801,ST-2654,일반자전거,0,0,409
SPB-36289,2026-03-30 01:32:25,00368,SK 서린빌딩 앞,0,2026-03-30 01:35:55,00458,광화문역 5번출구,0,3,374.97,USR_001,M,1992,ST-181,ST-1611,일반자전거,0,0,410
SPB-52328,2026-03-30 01:24:37,00635,시조사 앞,0,2026-03-30 01:36:01,04116,이문e편한세상아파트 앞,0,11,2272.50,USR_001,,1996,ST-402,ST-2505,일반자전거,0,0,411
SPB-72866,2026-03-30 01:27:12,00150,서강대역 2번출구 앞,0,2026-03-30 01:36:02,00111,상수역 2번출구 앞,0,8,1230.19,USR_001,M,1981,ST-207,ST-15,일반자전거,0,0,412
SPB-63819,2026-03-30 01:13:07,01601,석계역 문화광장 내 자전거 보관소,0,2026-03-30 01:36:10,01737,신창시장,0,23,4047.14,USR_001,M,2000,ST-600,ST-1469,일반자전거,0,0,413
SPB-73629,2026-03-30 01:27:50,02422,수서동 성당 맞은편,0,2026-03-30 01:36:11,04480,가락시장 남1문 사거리,0,8,2161.34,USR_001,,1998,ST-1888,ST-2591,일반자전거,0,0,414
SPB-51641,2026-03-30 01:10:39,01034,고덕동 래미안 힐스테이트,0,2026-03-30 01:36:13,01059,래미안 강동팰리스(102동),0,25,4166.31,USR_001,F,1994,ST-1051,ST-1626,일반자전거,0,0,415
SPB-68255,2026-03-30 01:17:00,00147,마포역 4번출구 뒤,0,2026-03-30 01:36:15,00816,신용산역 6번출구 앞,0,19,2972.58,USR_001,,1997,ST-205,ST-435,일반자전거,0,0,416
SPB-53380,2026-03-30 01:17:01,00147,마포역 4번출구 뒤,0,2026-03-30 01:36:16,00816,신용산역 6번출구 앞,0,19,2233.67,USR_001,F,1997,ST-205,ST-435,일반자전거,0,0,417
SPB-72314,2026-03-30 01:29:25,00239,유스호스텔 앞,0,2026-03-30 01:36:31,00231,남부고용노동지청 남측,0,7,1068.77,USR_001,,1993,ST-288,ST-280,일반자전거,0,0,418
SPB-31062,2026-03-30 01:31:49,03119,연희 브라운스톤 아파트 앞,0,2026-03-30 01:36:39,00115,마스타 빌딩 앞,0,4,222.39,USR_001,M,1994,ST-2204,ST-12,일반자전거,0,0,419
SPB-50606,2026-03-30 01:31:11,04108,답십리파크자이아파트 앞,0,2026-03-30 01:36:40,03600,사근빗물펌프장 건너편,0,5,1095.60,USR_001,M,2001,ST-2501,ST-2420,일반자전거,0,0,420
SPB-73808,2026-03-30 01:06:49,01381,석계역 4번출구 뒤,0,2026-03-30 01:36:45,04837,양원지구 힐데스하임 앞,0,29,4341.35,USR_001,M,1976,ST-2223,ST-3024,일반자전거,0,0,421
SPB-52572,2026-03-30 01:28:35,04480,가락시장 남1문 사거리,0,2026-03-30 01:37:07,02648,헬리오시티 112동 앞,0,8,1384.56,USR_001,M,1987,ST-2591,ST-1869,일반자전거,0,0,422
SPB-46379,2026-03-30 01:29:45,00805,문배어린이공원 앞,0,2026-03-30 01:37:10,04604,원효로다목적체육관 앞,0,7,1233.58,USR_001,M,1977,ST-326,ST-2437,일반자전거,0,0,423
SPB-73094,2026-03-30 01:32:40,01212,송파역 2번 출구앞,0,2026-03-30 01:37:18,04468,가락1동주민센터,0,4,647.27,USR_001,M,1971,ST-839,ST-2583,일반자전거,0,0,424
SPB-57382,2026-03-30 01:25:19,04539,목동7단지아파트 A상가,0,2026-03-30 01:37:28,04528,양천구청역 1번출구,0,12,1750.00,USR_001,M,1993,ST-3059,ST-2692,일반자전거,0,0,425
SPB-71747,2026-03-30 01:23:30,02409,역삼동 디오슈페리움 (우성아파트 사거리),0,2026-03-30 01:37:30,02350,래미안그레이튼102동앞,0,14,1826.72,USR_001,F,2002,ST-1679,ST-960,일반자전거,0,0,426
SPB-69565,2026-03-30 01:33:46,03421,혜화역 1번출구,0,2026-03-30 01:37:33,00356,KT혜화지사 앞,0,3,208.40,USR_001,,1987,ST-1818,ST-172,일반자전거,0,0,427
SPB-65606,2026-03-30 01:26:22,01416,상봉역 3번출구,0,2026-03-30 01:37:35,04117,휘경119안전센터 앞,0,11,1945.41,USR_001,F,2004,ST-850,ST-2506,일반자전거,0,0,428
SPB-74473,2026-03-30 01:27:50,00701,목동사거리 부근,0,2026-03-30 01:37:50,04527,목동신시가지아파트6단지,0,10,1890.29,USR_001,M,2008,ST-309,ST-2774,일반자전거,0,0,429
SPB-59157,2026-03-30 01:31:51,03119,연희 브라운스톤 아파트 앞,0,2026-03-30 01:38:08,03116,신촌역 4번출구,0,6,111.20,USR_001,M,1990,ST-2204,ST-2201,일반자전거,0,0,430
SPB-47416,2026-03-30 01:12:52,05333,노원역9번-10번 출구 앞,0,2026-03-30 01:38:08,01752,창동 주공 4단지 입구 옆,0,25,2928.50,USR_001,M,1997,ST-3288,ST-2097,일반자전거,0,0,431
SPB-65675,2026-03-30 01:08:20,04870,몽촌토성역 3번 출구,0,2026-03-30 01:38:08,01027,프라자 아파트 앞,0,29,4762.15,USR_001,F,1989,ST-2876,ST-1044,일반자전거,0,0,432
SPB-35743,2026-03-30 01:29:02,00308,광화문 S타워 앞,0,2026-03-30 01:38:08,06055,한국경제,0,9,88.15,USR_001,,2000,ST-124,ST-3255,일반자전거,0,0,433
SPB-58531,2026-03-30 01:32:29,02504,신사역 4번출구 뒤,0,2026-03-30 01:38:08,04347,논현지하보도,0,5,728.64,USR_001,M,1991,ST-1555,ST-3332,일반자전거,0,0,434
SPB-56177,2026-03-30 01:15:41,05515,한강버스 망원 선착장,0,2026-03-30 01:38:23,03119,연희 브라운스톤 아파트 앞,0,22,3213.63,USR_001,F,2000,ST-3388,ST-2204,일반자전거,0,0,435
SPB-38630,2026-03-30 01:21:20,01140,목동사거리 버스정류장,0,2026-03-30 01:38:27,00781,신정보도육교 아래,0,17,1745.37,USR_001,M,2000,ST-534,ST-2007,일반자전거,0,0,436
SPB-68729,2026-03-30 01:25:51,00779,신정1동 주민센터 앞,0,2026-03-30 01:38:31,00770,목동역5번출구,0,12,1505.82,USR_001,M,2004,ST-2005,ST-1996,일반자전거,0,0,437
SPB-44260,2026-03-30 01:03:52,00837,한남나들목 입구,0,2026-03-30 01:38:36,03600,사근빗물펌프장 건너편,0,34,6462.60,USR_001,,,ST-1344,ST-2420,일반자전거,0,0,438
SPB-37126,2026-03-30 01:26:55,03009,홍대입구역 사거리,0,2026-03-30 01:38:37,04274,신촌 파랑고래 입구,0,11,1681.38,USR_001,M,2006,ST-2167,ST-3140,일반자전거,0,0,439
SPB-34327,2026-03-30 01:03:19,00837,한남나들목 입구,0,2026-03-30 01:38:38,03600,사근빗물펌프장 건너편,0,35,5225.68,USR_001,M,2003,ST-1344,ST-2420,일반자전거,0,0,440
SPB-39828,2026-03-30 01:27:50,04547,목동역 2번 출구,0,2026-03-30 01:38:38,00795,양천 해누리타운,0,10,1184.73,USR_001,M,2009,ST-3304,ST-2396,일반자전거,0,0,441
SPB-56172,2026-03-30 01:20:43,00521,왕십리역 11번 출구 앞,0,2026-03-30 01:38:45,00383,신당역 12번 출구 뒤,0,18,1860.00,USR_001,,1996,ST-237,ST-198,일반자전거,0,0,442
SPB-47406,2026-03-30 01:15:50,01516,우이동길마을마당,0,2026-03-30 01:38:45,03714,송천센트레빌,0,22,3815.87,USR_001,F,2002,ST-652,ST-2461,일반자전거,0,0,443
SPB-45017,2026-03-30 01:27:22,00520,상왕십리역 4번 출구 앞,0,2026-03-30 01:38:46,00383,신당역 12번 출구 뒤,0,11,1429.60,USR_001,F,1995,ST-236,ST-198,일반자전거,0,0,444
SPB-59952,2026-03-30 01:33:07,02702,마곡 엠밸리2단지,0,2026-03-30 01:38:48,03758,서울남부출입국관리소,0,5,923.22,USR_001,F,1962,ST-1727,ST-2858,일반자전거,0,0,445
SPB-73772,2026-03-30 01:36:04,01455,상봉역 2번 출구,0,2026-03-30 01:38:52,04803,상봉2동 주민센터 앞,0,2,646.70,USR_001,M,2001,ST-1375,ST-2629,일반자전거,0,0,446
SPB-57965,2026-03-30 01:35:01,00113,홍대입구역 2번출구 앞,0,2026-03-30 01:39:06,00107,수협 연남동지점,0,4,452.20,USR_001,F,2006,ST-18,ST-9,일반자전거,0,0,447
SPB-70043,2026-03-30 01:37:25,00384,중림동삼거리,0,2026-03-30 01:39:15,04794,서울역 서부교차로(3),0,1,350.42,USR_001,M,1994,ST-199,ST-2786,일반자전거,0,0,448
SPB-72943,2026-03-30 01:16:02,01357,북한산보국문역,0,2026-03-30 01:39:17,01531,미아사거리 1번 출구,0,23,3678.25,USR_001,,1965,ST-1383,ST-1105,일반자전거,0,0,449
SPB-66924,2026-03-30 01:28:17,04880,송파청소년센터,0,2026-03-30 01:39:18,01253,오금역 3번 출구 뒤,0,11,1440.35,USR_001,,1975,ST-2957,ST-1072,일반자전거,0,0,450
SPB-31311,2026-03-30 01:21:25,01215,올림픽공원역 1번출구 앞,0,2026-03-30 01:39:20,01080,천호지하주차장 5번 출입구,0,17,2802.14,USR_001,M,1998,ST-544,ST-1841,일반자전거,0,0,451
SPB-58289,2026-03-30 01:22:27,01197,엠펠리체 호텔 건너편,0,2026-03-30 01:39:33,02706,강서공업고등학교 앞,0,17,2929.28,USR_001,M,1997,ST-1714,ST-2022,일반자전거,0,0,452
SPB-39376,2026-03-30 01:30:25,04633,센트럴파크타워 앞,0,2026-03-30 01:39:34,00815,LIG강촌아파트 103동앞,0,9,1506.70,USR_001,M,2004,ST-2924,ST-335,일반자전거,0,0,453
SPB-58698,2026-03-30 01:32:37,03533,건대입구역 사거리(롯데백화점),0,2026-03-30 01:39:35,03506,영동대교 북단,0,6,1194.82,USR_001,M,2006,ST-1660,ST-1191,일반자전거,0,0,454
SPB-38419,2026-03-30 01:34:47,03534,건대입구역 5번출구 뒤,0,2026-03-30 01:39:39,03504,원일교회,0,4,681.46,USR_001,M,1979,ST-1661,ST-987,일반자전거,0,0,455
SPB-66366,2026-03-30 01:24:02,00217,NH농협은행 앞,0,2026-03-30 01:39:45,05891,한강버스 여의도 선착장,0,15,1340.00,USR_001,F,2007,ST-66,ST-3402,일반자전거,0,0,456
SPB-74534,2026-03-30 01:36:40,01966,한마을아파트 정문상가,0,2026-03-30 01:39:45,01931,개봉역2번출구 A,0,3,327.47,USR_001,,1971,ST-1228,ST-920,일반자전거,0,0,457
SPB-47637,2026-03-30 01:30:32,01650,중계근린공원내,0,2026-03-30 01:39:47,05319,연해피빌 앞,0,9,1108.02,USR_001,F,2007,ST-1118,ST-3174,일반자전거,0,0,458
SPB-69660,2026-03-30 01:20:55,04428,돈암동부센트레빌상가,0,2026-03-30 01:39:55,01390,석관래미안아트리치,0,19,3195.18,USR_001,M,1996,ST-3378,ST-2231,일반자전거,0,0,459
SPB-46511,2026-03-30 01:25:17,03812,KT관악지점,0,2026-03-30 01:39:58,02102,봉림교 교통섬,0,14,1790.00,USR_001,M,1989,ST-2842,ST-702,일반자전거,0,0,460
SPB-56162,2026-03-30 01:07:50,03784,벽산아파트,0,2026-03-30 01:39:59,03778,김포공항입구 교차로,0,32,737.30,USR_001,F,1999,ST-2491,ST-2486,일반자전거,0,0,461
SPB-47337,2026-03-30 01:33:34,01438,홈플러스 신내점 앞,0,2026-03-30 01:40:00,04802,새우개마을,0,6,736.15,USR_001,M,2007,ST-596,ST-2628,일반자전거,0,0,462
SPB-64353,2026-03-30 01:23:19,02079,중앙대학교 중앙광장,0,2026-03-30 01:40:01,02024,상도역 1번출구,0,16,1283.22,USR_001,M,1981,ST-2352,ST-691,일반자전거,0,0,463
SPB-66066,2026-03-30 01:37:24,04636,용산구꿈나무종합타운 앞,0,2026-03-30 01:40:07,00819,선린인터넷 고등학교,0,2,1030.00,USR_001,M,1964,ST-3080,ST-438,일반자전거,0,0,464
SPB-63682,2026-03-30 01:34:55,01440,면목2동 사거리,0,2026-03-30 01:40:09,01447,면목역 3번출구,0,5,680.00,USR_001,F,2004,ST-942,ST-1098,일반자전거,0,0,465
SPB-57091,2026-03-30 01:32:54,03518,군자역 7번출구뒤,0,2026-03-30 01:40:15,03507,어린이회관,0,7,1448.55,USR_001,M,2002,ST-1263,ST-1192,일반자전거,0,0,466
SPB-71606,2026-03-30 01:33:10,00630,동대문구 보건소,0,2026-03-30 01:40:16,04122,청계9가교차로 앞,0,7,976.88,USR_001,M,2002,ST-397,ST-2508,일반자전거,0,0,467
SPB-69178,2026-03-30 01:27:50,00431,청계천 영도교,0,2026-03-30 01:40:19,00615,용두동 래미안허브리츠아파트 앞,0,12,2204.78,USR_001,M,1977,ST-1440,ST-274,일반자전거,0,0,468
SPB-55002,2026-03-30 01:29:49,01126,우장산역 1번출구옆(우장산아이파크105동앞),0,2026-03-30 01:40:19,01197,엠펠리체 호텔 건너편,0,10,1427.72,USR_001,M,1970,ST-523,ST-1714,일반자전거,0,0,469
SPB-58673,2026-03-30 01:35:41,04123,배봉초교 교차로,0,2026-03-30 01:40:25,00602,장안동 사거리,0,4,1107.79,USR_001,,1998,ST-2509,ST-262,일반자전거,0,0,470
SPB-55275,2026-03-30 01:32:25,03569,건대병원후문,0,2026-03-30 01:40:30,00505,자양사거리 광진아크로텔 앞,0,8,901.03,USR_001,M,1989,ST-2308,ST-102,일반자전거,0,0,471
SPB-58339,2026-03-30 01:35:24,00829,한강대교 북단 교차로,0,2026-03-30 01:40:44,00844,이촌2동 동원베네스트 아파트 앞,0,5,840.00,USR_001,M,1974,ST-1326,ST-1446,일반자전거,0,0,472
SPB-56786,2026-03-30 01:36:32,01235,잠실트리지움310동 옆,0,2026-03-30 01:40:45,02618,삼전역 1번출구,0,4,506.26,USR_001,M,1995,ST-553,ST-1728,일반자전거,0,0,473
SPB-74595,2026-03-30 01:21:06,00820,청파동입구 교차로,0,2026-03-30 01:40:46,04636,용산구꿈나무종합타운 앞,0,19,1605.73,USR_001,M,1969,ST-439,ST-3080,일반자전거,0,0,474
SPB-48209,2026-03-30 01:08:35,00141,연대 대운동장 옆,0,2026-03-30 01:40:48,00911,은평평화공원(역촌역4번출구),0,32,4879.42,USR_001,M,1998,ST-42,ST-459,일반자전거,0,0,475
SPB-64431,2026-03-30 01:37:29,01928,고척스카이돔구장 광장,0,2026-03-30 01:40:54,01908,해원리바파크 육교 밑,0,3,637.51,USR_001,M,2006,ST-675,ST-666,일반자전거,0,0,476
SPB-74375,2026-03-30 01:36:23,01103,방화역 4번출구앞,0,2026-03-30 01:41:02,05053,신마곡벽산블루밍메트로오피스텔앞,0,4,806.51,USR_001,M,2008,ST-831,ST-2883,일반자전거,0,0,477
SPB-31758,2026-03-30 01:36:31,03681,길동 마루빌딩,0,2026-03-30 01:41:05,03656,둔촌푸르지오아파트,0,4,747.13,USR_001,M,2004,ST-2749,ST-2747,일반자전거,0,0,478
SPB-52149,2026-03-30 01:33:40,01601,석계역 문화광장 내 자전거 보관소,0,2026-03-30 01:41:12,01601,석계역 문화광장 내 자전거 보관소,0,7,0.00,USR_001,M,2005,ST-600,ST-600,일반자전거,0,0,479
SPB-73273,2026-03-30 01:30:32,01184,마곡13단지,0,2026-03-30 01:41:13,05073,우장산역 헤링턴타워 앞,0,10,1999.24,USR_001,M,2000,ST-1645,ST-2992,일반자전거,0,0,480
SPB-38692,2026-03-30 01:05:09,01044,굽은다리역,0,2026-03-30 01:41:16,01044,굽은다리역,0,36,1611.92,USR_001,M,1990,ST-1061,ST-1061,일반자전거,0,0,481
SPB-68332,2026-03-30 01:37:25,01601,석계역 문화광장 내 자전거 보관소,0,2026-03-30 01:41:22,01601,석계역 문화광장 내 자전거 보관소,0,3,176.16,USR_001,,2004,ST-600,ST-600,일반자전거,0,0,482
SPB-65159,2026-03-30 01:35:40,00324,신세계백화점 본점 앞,0,2026-03-30 01:41:38,00385,종각역 5번출구,0,5,887.28,USR_001,M,1969,ST-140,ST-336,일반자전거,0,0,483
SPB-73609,2026-03-30 01:34:14,01992,구로구배드민턴실내체육관 앞,0,2026-03-30 01:41:44,03931,천왕역 3번 출구 뒤,0,7,952.81,USR_001,M,2008,ST-1527,ST-3223,일반자전거,0,0,484
SPB-42919,2026-03-30 01:30:28,04852,서울복합물류 게이트 1,0,2026-03-30 01:41:46,01287,위례아이파크 101동 맞은편,0,11,1728.23,USR_001,M,1968,ST-2605,ST-1418,일반자전거,0,0,485
SPB-41448,2026-03-30 01:18:04,05865,더리브오피스텔 앞,0,2026-03-30 01:41:50,04575,대림동 e편한세상영등포아델포레,0,23,2995.63,USR_001,,2004,ST-3204,ST-2823,일반자전거,0,0,486
SPB-65769,2026-03-30 01:32:04,00431,청계천 영도교,0,2026-03-30 01:41:51,00530,청계벽산아파트 앞,0,9,1198.07,USR_001,M,1987,ST-1440,ST-244,일반자전거,0,0,487
SPB-68814,2026-03-30 01:34:20,03812,KT관악지점,0,2026-03-30 01:41:59,02195,은천교회,0,7,1183.37,USR_001,M,1994,ST-2842,ST-2379,일반자전거,0,0,488
SPB-43326,2026-03-30 01:24:03,03919,구로역·NC신구로점 버스정류장(구로역 방면),0,2026-03-30 01:41:59,01911,구로디지털단지역 앞,0,17,2443.55,USR_001,M,1969,ST-3013,ST-668,일반자전거,0,0,489
SPB-51522,2026-03-30 01:01:41,01077,강동역 1번출구 앞,0,2026-03-30 01:42:03,01265,문정동 근린공원,0,40,7167.07,USR_001,,1975,ST-1838,ST-1084,일반자전거,0,0,490
SPB-38904,2026-03-30 01:26:13,01774,정의여중고 버스정류소,0,2026-03-30 01:42:06,04080,창동주공19단지앞,0,15,1627.70,USR_001,,1972,ST-2119,ST-2967,일반자전거,0,0,491
SPB-72379,2026-03-30 01:34:21,01263,장지공영차고지,0,2026-03-30 01:42:06,01227,거여역 8번출구 뒤,0,7,1657.35,USR_001,M,1997,ST-1082,ST-895,일반자전거,0,0,492
SPB-54842,2026-03-30 01:38:41,05868,로프트시티오피스텔,0,2026-03-30 01:42:08,00258,신길역3번출구,0,3,440.97,USR_001,M,1994,ST-3238,ST-306,일반자전거,0,0,493
SPB-71224,2026-03-30 01:32:09,01933,개봉푸르지오아파트 상가,0,2026-03-30 01:42:20,04538,양천공영차고지,0,10,2300.00,USR_001,M,1980,ST-678,ST-3048,일반자전거,0,0,494
SPB-34134,2026-03-30 01:27:47,00289,대림3동사거리,0,2026-03-30 01:42:30,01976,남구로역 5번 출입구 앞,0,14,1860.71,USR_001,M,1966,ST-1697,ST-1238,일반자전거,0,0,495
SPB-67381,2026-03-30 01:36:00,01160,양천향교역 7번출구앞,0,2026-03-30 01:42:30,01153,"발산역 1번, 9번 인근 대여소",0,6,1092.85,USR_001,,1996,ST-1251,ST-1065,일반자전거,0,0,496
SPB-74752,2026-03-30 01:13:26,00837,한남나들목 입구,0,2026-03-30 01:42:31,00815,LIG강촌아파트 103동앞,0,29,3396.75,USR_001,,2002,ST-1344,ST-335,일반자전거,0,0,497
SPB-63552,2026-03-30 01:39:46,03506,영동대교 북단,0,2026-03-30 01:42:32,00585,성수2가1동 공영주차장 인근,0,2,620.00,USR_001,F,1991,ST-1191,ST-446,일반자전거,0,0,498
SPB-30217,2026-03-30 01:25:48,01805,서울디지털운동장 앞,0,2026-03-30 01:42:35,01814,두산위브아파트 옆 상가건물 앞,0,16,1699.50,USR_001,M,1983,ST-620,ST-625,일반자전거,0,0,499
SPB-74082,2026-03-30 01:38:58,05332,마들역 4번출구,0,2026-03-30 01:42:35,01692,온곡초교 교차로,0,3,758.91,USR_001,M,2001,ST-3287,ST-1672,일반자전거,0,0,500
SPB-51691,2026-03-30 01:33:14,03924,오류동 계림웨스트밸리 앞,0,2026-03-30 01:42:41,02820,신세기아파트 앞,0,9,2155.33,USR_001,M,2007,ST-3103,ST-1960,일반자전거,0,0,501
SPB-50661,2026-03-30 01:37:56,00590,건국대학교 (입학정보관),0,2026-03-30 01:42:44,00500,어린이대공원역 3번출구 앞,0,4,800.75,USR_001,M,2003,ST-972,ST-97,일반자전거,0,0,502
SPB-60049,2026-03-30 01:03:07,04940,한강버스 압구정 선착장,0,2026-03-30 01:42:48,02013,장승배기역 5번출구,0,39,9886.62,USR_001,M,1997,ST-3389,ST-687,일반자전거,0,0,503
SPB-72875,2026-03-30 01:29:36,04011,월계 센트럴 아이파크,0,2026-03-30 01:42:49,03718,번동3단지 버스정류장,0,13,1506.02,USR_001,M,2000,ST-2705,ST-2610,일반자전거,0,0,504
SPB-73806,2026-03-30 01:08:36,04381,더스페이스타워 앞,0,2026-03-30 01:42:49,03879,중랑천 뚝방길 산책로 입구,0,34,3851.91,USR_001,,1999,ST-3042,ST-2843,일반자전거,0,0,505
SPB-31103,2026-03-30 01:09:31,02279,교대역 5번출구뒤,0,2026-03-30 01:42:55,02104,사당역 5번출구,0,33,3493.05,USR_001,F,2005,ST-1305,ST-712,일반자전거,0,0,506
SPB-74663,2026-03-30 01:30:50,02176,보라매공원 보도육교,0,2026-03-30 01:42:56,05886,신풍역 2번출구,0,12,2314.06,USR_001,M,1996,ST-1357,ST-3359,일반자전거,0,0,507
SPB-73027,2026-03-30 01:27:12,02054,삼익아파트,0,2026-03-30 01:43:02,02054,삼익아파트,0,15,1675.51,USR_001,M,1965,ST-700,ST-700,일반자전거,0,0,508
SPB-49375,2026-03-30 01:11:10,03511,응봉역 1번출구,0,2026-03-30 01:43:08,03509,세종사이버대학교,0,31,4397.13,USR_001,M,2006,ST-1195,ST-1194,일반자전거,0,0,509
SPB-74055,2026-03-30 01:19:21,00837,한남나들목 입구,0,2026-03-30 01:43:11,00815,LIG강촌아파트 103동앞,0,23,3260.50,USR_001,,1998,ST-1344,ST-335,일반자전거,0,0,510
SPB-68241,2026-03-30 01:29:58,01569,수유역2번출구,0,2026-03-30 01:43:27,02903,월계초안아파트 1단지,0,13,1898.35,USR_001,M,2007,ST-2137,ST-2069,일반자전거,0,0,511
SPB-48479,2026-03-30 01:10:49,02102,봉림교 교통섬,0,2026-03-30 01:43:36,02106,세이브마트,0,32,1373.58,USR_001,F,2006,ST-702,ST-705,일반자전거,0,0,512
SPB-71047,2026-03-30 01:18:51,04481,올림픽공원 북2문 B,0,2026-03-30 01:43:42,01003,해공도서관앞,0,24,2601.52,USR_001,M,1999,ST-2592,ST-487,일반자전거,0,0,513
SPB-48040,2026-03-30 01:24:38,04137,답십리역 4번출구,0,2026-03-30 01:43:45,01437,늘푸른공원 앞,0,19,3660.00,USR_001,M,1971,ST-3316,ST-595,일반자전거,0,0,514
SPB-67916,2026-03-30 01:39:45,00701,목동사거리 부근,0,2026-03-30 01:43:53,00775,세종그랑시아 앞(102동),0,4,586.69,USR_001,M,2004,ST-309,ST-2001,일반자전거,0,0,515
